Texto,Sentiment
"RT @tnLaViola: Suena @ciroylospersas en el gran regreso del #QuilmesRock 🔥 Recuerdo de su debut en el festival, en la edicion de 2011 ⚡️Miralo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R",NEUTRAL
RT @tnLaViola: EN VIVO | Primera fecha del #QuilmesRock con mas de 60 artistas unidos por un fin solidario https://t.co/rX4VgH3qrE / Contenido patrocinado por @Quilmes_Cerveza /,NEUTRAL
RT @tnLaViola: Ya arranco el #QuilmesRock 🔥 Historico regreso en formato online y objetivo solidario 😎 Seguilo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R,NEUTRAL
#QuilmesRock: Por su edicion virtual https://t.co/nZreuc55C7 https://t.co/t9tF1z9MbF,NEUTRAL
"Suena @ciroylospersas en el gran regreso del #QuilmesRock 🔥 Recuerdo de su debut en el festival, en la edicion de 2011 ⚡️Miralo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R",NEUTRAL
"Planazo de sabado, mirar el #QuilmesRock por Flow! En vivo por el canal 605 de Flow desde las 18 hs. Con mas de 50 artistas de primer nivel. @flowmusicxp Tambien podes mirarlo aca: https://t.co/QpxD82IMFD https://t.co/shZYwpbwm8",NEUTRAL
EN VIVO | Primera fecha del #QuilmesRock con mas de 60 artistas unidos por un fin solidario https://t.co/rX4VgH3qrE / Contenido patrocinado por @Quilmes_Cerveza /,NEUTRAL
Ya arranco el #QuilmesRock 🔥 Historico regreso en formato online y objetivo solidario 😎 Seguilo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R,NEUTRAL
"¡Empezo el #QuilmesRock! Ya estamos en vivo por nuestro canal: https://t.co/8J85BRWWQm Entra que arrancamos con @ciroylospersas (Quilmes 2011) No te olvides, hasta el 18/5 podes donar a las familias y a los trabajadores de la musica que mas lo necesitan en https://t.co/E6GdwRcoVE",NEUTRAL
"Plan A, Plan B y Plan C de hoy, mirar el #QuilmesRock por Flow! Hoy en vivo por el canal 605 de Flow desde las 18 hs. Imperdible! @flowmusicxp Yaaaaaaaa! https://t.co/lzZCbfowtX",NEUTRAL
"Hoy y mañana desde las 18:00, se realizara por streaming el #QuilmesRock 2020 con artistas como @Vicentico_, @ciroylospersas, @LosRatonesof. @MarilinaBrtoldi, @babasonicos, y muchos mas. Toco lo que tenes que saber del festival, aca. https://t.co/Il1Z2cUu3f https://t.co/lunw6PWoyU",NEUTRAL
En una hora salimos en @Quilmes_Cerveza rock @LosMentidores,NEUTRAL
¡Ya no falta nada! En solo una hora estamos de vuelta. Mira el #QuilmesRock en vivo a las 18:00 por nuestro canal https://t.co/8J85BRWWQm ¡No te lo pierdas!,NEUTRAL
Poquito mas de una hora para q arranque el #Quilmesrock !!! Picada @quilmes_cerveza y rock... otra historia de amor 18hs Canal de youtube de @quilmes_cerveza y podes colaborar en https://t.co/tSqAJS1V1n https://t.co/LbrPcZWS2B,NEUTRAL
QT @Quilmes_Cerveza: ¡En dos horas arranca el #QuilmesRock! ¡Conectate #encasa al canal de YouTube de @Quilmes_Cerveza y miralo #EnVivo! ; ¡Estamos a solo 2 horas de la vuelta del #QuilmesRock! Miralo en vivo a las 18:00 por nuestro canal https://t.co/8J85BRWWQm ¡No te lo pierdas!,NEUTRAL
¡Estamos a solo 2 horas de la vuelta del #QuilmesRock! Miralo en vivo a las 18:00 por nuestro canal https://t.co/8J85BRWWQm ¡No te lo pierdas!,NEUTRAL
RT @FabianaCantilo: Hoy y mañana de 18 a 22 hs !! Vuelve el #QuilmesRock #QuedateEnCasa @Quilmes_Cerveza @popartmusicarg https://t.co/qCOvXp8Y1F,NEUTRAL
"RT @Quilmes_Cerveza: Con la guitarra en alto @fabianacantilo esta lista para el #QuilmesRock Hoy, 18:00 hs, por https://t.co/89K982QxD2 y Flow (605) Y no te olvides que hasta el 18 de mayo podes donar a las familias y a los trabajadores de la musica que mas lo necesitan en https://t.co/E6GdwRcoVE",NEUTRAL
Hoy y mañana de 18 a 22 hs !! Vuelve el #QuilmesRock #QuedateEnCasa @Quilmes_Cerveza @popartmusicarg https://t.co/qCOvXp8Y1F,NEUTRAL
Ya llega el #QuilmesRock. Hoy a las 18:00 hs por nuestro canal: https://t.co/89K982QxD2,NEUTRAL
"Ya estan conectados y listos para el #QuilmesRock, @laspelotasweb Hoy, 18:00 hs por https://t.co/89K982QxD2 y por Flow (605) Y no te olvides que hasta el 18 de mayo podes donar a las familias y a los trabajadores de la musica que mas lo necesitan en https://t.co/E6GdwRcoVE",NEUTRAL
"Ella @lizarazuok ya tiene todo preparado para la vuelta #QuilmesRock Hoy, a las 18:00 hs por https://t.co/89K982QxD2 y por Flow (605) No te olvides que hasta el 18 de mayo podes donar a las familias y a los trabajadores de la musica que mas lo necesitan en https://t.co/E6GdwRcoVE",NEUTRAL
RT @VelazquezAye: ¿Como se preparan @YTrautman @BebeMusicTW @fernandezbitar ? Vuelve el #QuilmesRock virtual y solidario. Mas de 60 artistas 💎 @Quilmes_Cerveza https://t.co/oP7yyw9bvn,NEUTRAL
"Si hablamos de musica, hablamos de @santaolallaok Escuchalo hoy 18 hs en el #QuilmesRock x https://t.co/89K982QxD2 y por Flow (605) Y no te olvides que hasta el 18 de mayo podes donar a las familias y a los trabajadores de la musica que mas lo necesitan https://t.co/E6GdwRcoVE",NEUTRAL
"Con la guitarra en alto @fabianacantilo esta lista para el #QuilmesRock Hoy, 18:00 hs, por https://t.co/89K982QxD2 y Flow (605) Y no te olvides que hasta el 18 de mayo podes donar a las familias y a los trabajadores de la musica que mas lo necesitan en https://t.co/E6GdwRcoVE",NEUTRAL
Quilmes Rock 20 | 9 y 10 de mayo De 18 a 22 hs — Transmision: Canal de Quilmes en Youtube #QuilmesRock #QuilmesRock20 https://t.co/7ToGxDsGHU,NEUTRAL
RT @MartinZalazarGo: A las 18 #QuilmesRock buena @BebeMusicTW 🤘⚡🤘,NEUTRAL
ESTE FIN DE SEMANA El Quilmes Rock tiene una gran grilla y homenajeara a Gustavo Cerati https://t.co/4wv6AhvznF,NEUTRAL
¡Hoy vuelve el #QuilmesRock! Mas de 50 bandas se unen junto a Asociacion Conciencia para recaudar fondos para ayudar a las familias argentinas y a la musica a pasar este momento tan dificil. Miralo hoy en vivo a partir de las 18:00 hs https://t.co/TgrxQ2lUG3,NEUTRAL
¡Hoy vuelve el #QuilmesRock! Mas de 50 bandas se unen junto a Asociacion Conciencia para recaudar fondos para ayudar a las familias argentinas y a la musica a pasar este momento tan dificil. Miralo hoy en vivo a partir de las 18:00 hs https://t.co/Zsm3ThdZMZ,NEUTRAL
Planazo para hoy y oara mañana!!! 18hs #QuilmesRock miralo en @flowmusicxp Tambien vas a poder colabirar en https://t.co/tSqAJS1V1n siempre en el.encuentro aunque estemos separados @Quilmes_Cerveza https://t.co/sANM09fWzA,NEUTRAL
"Planazo de hoy, mirar el #QuilmesRock por Flow! @flowmusicxp !Hoy en vivo por el canal 605 de Flow desde las 18 hs. Imperdible! @flowmusicxp Miralo aca: https://t.co/x7zETLiWVM",NEUTRAL
Gran plan para hoy: mirar el #QuilmesRock por @FlowContenidos Hoy en vivo por el canal 605 de Flow desde las 18 hs. ¡Imperdible! @flowmusicxp https://t.co/fmq2Kf8UsQ,NEUTRAL
Te dejo un gran plan para hoy: mirar el #QuilmesRock por Flow! En vivo por el canal 605 de Flow desde las 18 hs. Imperdible! @flowmusicxp. Miralo aca: https://t.co/7eC1o1NBSr https://t.co/T8JCI0WGgk,NEUTRAL
"RT @googleargentina: ¡Vuelve el #QuilmesRock x @YouTube! +50 bandas se unen a #AsociacionConciencia para recaudar fondos y ayudar a quienes lo necesitan. Conduce @BebeMusicTW. 📅Sab 9 y dom 10, a las 18h 🎸@ciroylospersas, @pericosreggae, @MarilinaBrtoldi, @babasonicos 👉🏼https://t.co/mljFA5omq4 https://t.co/mHn34FJgFJ",NEUTRAL
¡El #QuilmesRock vuelve en streaming y solidario! Mas de 50 artistas junto a la #AsociacionConciencia diran presente para el regreso de este clasico. Sabado 9 y domingo 10 y se podra ver en el canal de @YouTube de @Quilmes_Cerveza.¡Conduce @BebeMusicTW! #LaMusicaPorLaGente ✊ https://t.co/II43YUFVRB,NEUTRAL
"Planazo de hoy, mirar el #QuilmesRock por Flow! Hoy en vivo por el canal 605 de Flow desde las 18 hs. Imperdible! @flowmusicxp Miralo aca: https://t.co/EDCMkwP326 https://t.co/obCfbt9Arb",NEUTRAL
"¡Vuelve el #QuilmesRock x @YouTube! +50 bandas se unen a #AsociacionConciencia para recaudar fondos y ayudar a quienes lo necesitan. Conduce @BebeMusicTW. 📅Sab 9 y dom 10, a las 18h 🎸@ciroylospersas, @pericosreggae, @MarilinaBrtoldi, @babasonicos 👉🏼https://t.co/mljFA5omq4 https://t.co/mHn34FJgFJ",NEUTRAL
¡Este sabado y domingo #QuilmesRock20 ! @Quilmes_Cerveza https://t.co/VJNqhMEguX,NEUTRAL
"🎤🎶 #QuilmesRock #Gratuito | #Espectaculos Vuelve el Quilmes Rock, gratuito y online. https://t.co/u4uMMucuYe https://t.co/JJt7C82uSD",NEUTRAL
QT @marianamont: Estoy llorando . Epico lo de Charly en el Quilmes Rock. @Quilmes_Cerveza ; Mi paso como productora de La Viola en el #QuilmesRock 2004. Con @NegroniOK como director y @BebeMusicTW Que recuerdo inolvidable!!!!!!!! Llore.,POSITIVE
QT @julianmendozza: RT @marianamont: Mi paso como productora de La Viola en el #QuilmesRock 2004. Con @NegroniOK como director y @BebeMusicTW Que recuerdo inol… ; Este recital de Charly Garcia deberia ser vendido como obra de arte https://t.co/2NXT2xPIi2,POSITIVE
¡Vuelve el #QuilmesRock y mira que #lineup! Mas de 50 bandas + la Asociacion Conciencia - para recaudar fondos y ayudar a las familias argentinas de la musica. Este 9 y 10 de mayo a las 18:00 hs. en vivo por el canal de YouTube de @Quilmes_Cerveza https://t.co/uNsmwzyDbz,POSITIVE
"2) Mañana y el domingo, a las 18hs, vas a poder disfrutar del #QuilmesRock, donde mas de 50 bandas se unen junto a la @AsConciencia para recaudar fondos para ayudar a familias afectadas por la pandemia. Miralo en vivo: https://t.co/7g35hOvfBW https://t.co/F4qkPA0QoY",POSITIVE
"RT @tnLaViola: A siete años de su ultima edicion, el emblematico festival argentino regresa en formato streaming /Contenido patrocinado por @Quilmes_Cerveza / https://t.co/P7LExoXT6v",NEUTRAL
"A siete años de su ultima edicion, el emblematico festival argentino regresa en formato streaming /Contenido patrocinado por @Quilmes_Cerveza / https://t.co/P7LExoXT6v",NEUTRAL
"RT @Quilmes_Cerveza: Saca las banderas, que vuelve el #QuilmesRock Responde este tuit con una foto de tu bandera de recital, asi @ciroylospersas la lee durante la transmision del Quilmes Rock. https://t.co/Vquczzm9xX",NEUTRAL
"Segui nuestra lista y no te pierdas ningun evento 📀🏡📺 La musica sigue desde casa 🎵 Este fin de semana, #QuilmesRock de @Quilmes_Cerveza https://t.co/5z46tQBsut",NEUTRAL
"Saca las banderas, que vuelve el #QuilmesRock Responde este tuit con una foto de tu bandera de recital, asi @ciroylospersas la lee durante la transmision del Quilmes Rock. https://t.co/Vquczzm9xX",NEUTRAL
Me encantan los Ratones Paranoicos en #ModoFestival y este fin de semana los tengo en el #QuilmesRock 9 y 10/5 mas de 50 bandas te hacen el aguante desde el canal de youtube de @Quilmes_Cerveza desde las 18hs Destapate un clasica y vivi Rock,NEUTRAL
El @MovistarArg Free music y @Quilmes_Cerveza rock estan el mismo finde ?,NEUTRAL
QT @Quilmes_Cerveza: ¿Querias #rock? Vuelve el #QuilmesRock en version digital con una grilla envidiable y una propuesta solidaria. #envivo este fin de semana por el canal de YouTube de @Quilmes_Cerveza a partir de las 18hs! ; Vuelve el #QuilmesRock! Mas de 50 bandas se unen con la Asociacion Conciencia para recaudar fondos para ayudar a las familias de Argentina y a la musica a pasar este momento tan dificil. Miralo en vivo por nuestro canal de YouTube este 9 y 10 de mayo a las 18:00 hs.,NEUTRAL
RT @Quilmes_Cerveza: Vuelve el #QuilmesRock! Mas de 50 bandas se unen con la Asociacion Conciencia para recaudar fondos para ayudar a las familias de Argentina y a la musica a pasar este momento tan dificil. Miralo en vivo por nuestro canal de YouTube este 9 y 10 de mayo a las 18:00 hs.,NEUTRAL
Este sabado y domingo vuelve el #QuilmesRock con dos fechas via streaming y muchas sorpresas. Aca un adelanto y toda la informacion sobre como colaborar con los que mas lo necesitan https://t.co/Kn1InNaHuD,NEUTRAL
RT @Mega983: ¡El #QuilmesRock vuelve en streaming y solidario! Mas de 50 artistas junto a la #AsociacionConciencia diran presente para el regreso de este clasico. Sera el 9 y 10 de mayo y se podra ver en el canal de @YouTube de @Quilmes_Cerveza.¡Conduce @BebeMusicTW! #LaMusicaPorLaGente ✊ https://t.co/fpSxunBGbg,NEUTRAL
¡El #QuilmesRock vuelve en streaming y solidario! Mas de 50 artistas junto a la #AsociacionConciencia diran presente para el regreso de este clasico. Sera el 9 y 10 de mayo y se podra ver en el canal de @YouTube de @Quilmes_Cerveza.¡Conduce @BebeMusicTW! #LaMusicaPorLaGente ✊ https://t.co/fpSxunBGbg,NEUTRAL
¡Este fin de semana! #QuilmesRock20 @Quilmes_Cerveza https://t.co/2XR6JsHlhH,NEUTRAL
Gracias a todos los cuarteles de los Bomberos Voluntarios de #Quilmes por la gran tarea que han hecho en el ultimo incendio que ocurrio en Quilmes Oeste. Una vez mas han demostrado su compromiso inquebrantable con la comunidad #SomosQuilmes https://t.co/GB6ishGrMd,NEUTRAL
"Este fin de semana vamos a estar participando del #QuilmesRock recordando nuestro paso en el 2003. El festival, busca acompañar a traves de donaciones a familias de la industria, que estan transitando un momento dificil a causa de la pandemia. @quilmescerveza | #quilmesrock20 https://t.co/cSdCTarME5",POSITIVE
Tantas historias vividas a oleno rock!!! Ahora vuelve para ser solidario #QuilmesRock20 9 y 10/5 desde las 18hs en el canal de youtube de @quilmes_cerveza mas de 50 bandas para disfrutar desde el living de casa... https://t.co/TZaSsERZXH,POSITIVE
"QT @TomiSanJuan: Se cumple aqui el cupo femenino en el rock, @PaulaMaffia 👇 Lo veo flojito de mujeres... ; Una de las noticias de la semana es que vuelve el Quilmes Rock, online y solidario: 9 y 10 de mayo a partir de las 18hs por el canal de Youtube de @Quilmes_Cerveza 👇 https://t.co/stKsU0ty8C",NEGATIVE
Se incendio el deposito de una papelera de Quilmes https://t.co/L1vzj5NIxk,NEUTRAL
¡El #QuilmesRock vuelve en streaming y solidario! Mas de 50 artistas junto a la #AsociacionConciencia diran presente para el regreso de este clasico. Sera el 9 y 10 de mayo y se podra ver en el canal de @YouTube de @Quilmes_Cerveza.¡Conduce @BebeMusicTW! #LaMusicaPorLaGente ✊ https://t.co/ygHfMgJN7H,POSITIVE
Fuego en la madrugada Incendio provoco daños totales en una papelera de Quilmes https://t.co/p9xjTCM0Tw https://t.co/Zm9JWIGgN7,NEUTRAL
Lograron controlar el feroz incendio en el deposito de una papelera en Quilmes https://t.co/ejRPCGcoEb,NEUTRAL
[AHORA]⚠️ Mas de 25 dotaciones de bomberos para controlar el voraz incendio en el deposito de una papelera en Quilmes Oeste 👉Segui toda la informacion por https://t.co/3OmDN6iKre https://t.co/gy0rZu3XYZ,NEUTRAL
Se incendia una papelera en Quilmes: trabajan 20 dotaciones de bomberos https://t.co/Gp6j2y9Fdc,NEUTRAL
⚠️[AHORA] Arde un deposito de una papelera en Quilmes. 📌Trabajan 10 dotaciones de bomberos 👉Segui toda la informacion en https://t.co/3OmDN6iKre https://t.co/Jiq1OqSPzA,NEUTRAL
"🔥👩‍🚒 #UltimoMomento | #Quilmes | #Incendio AHORA: Voraz incendio en el deposito de una papelera de Quilmes, en Av. Calchaqui y Magallanes. Trabajan una decena de dotaciones de bomberos. https://t.co/RsjsGNSG6v",NEUTRAL
"La musica, por la gente: vuelve el #QuilmesRock . Quilmes se une a Asociacion Conciencia para ayudar a las familias y la musica argentina en este momento tan dificil . Sabado y domingo desde las 18 hs por el canal oficial de Youtube de @Quilmes_Cerveza https://t.co/EpdlpyEe2M",POSITIVE
RT @tnLaViola: Todo lo que tenes que saber de la edicion online del emblematico festival del rock nacional en su version digital y solidaria /Contenido patrocinado por @Quilmes_Cerveza/ https://t.co/718HE5yU6p,POSITIVE
Todo lo que tenes que saber de la edicion online del emblematico festival del rock nacional en su version digital y solidaria /Contenido patrocinado por @Quilmes_Cerveza/ https://t.co/718HE5yU6p,POSITIVE
Todo lo que tenes que saber sobre el regreso del #QuilmesRock @Quilmes_Cerveza escuchalo aca 👇 https://t.co/8k753FVIY6,NEUTRAL
QT @BebeMusicTW: #QuilmesRock20 ; Libre acceso !!! Podes donar a beneficio. #AsociacionConciencia @Quilmes_Cerveza,POSITIVE
QT @yaaamisc: Libre acceso !!! Podes donar a beneficio. #AsociacionConciencia @Quilmes_Cerveza ; @Mega983 @YouTube @Quilmes_Cerveza @BebeMusicTW ¡Hola chicos! ¿Es de libre acceso el streaming o hay que comprar entradas/ registrarse en algun lado antes?,POSITIVE
"QT @Mega983: RT @mau_lfc: @BebeMusicTW esto es lo que deberian hacerlo tendencia, no? Aguante el Quilmes! ; ¡El #QuilmesRock vuelve en streaming y solidario! Mas de 50 artistas junto a la #AsociacionConciencia diran presente para el regreso de este clasico. Sera el 9 y 10 de mayo y se podra ver en el canal de @YouTube de @Quilmes_Cerveza.¡Conduce @BebeMusicTW! #LaMusicaPorLaGente ✊ https://t.co/UL2aNxNPqH",POSITIVE
"QT @BebeMusicTW: RT @Celisrobertoda2: Que buena onda!! Aguante el quilmes raaaack!! ; Vuelve el #QuilmesRock: mas de 50 artistas unidos con un fin solidario 🔥 Este sabado 9 y domingo 10 de mayo, disfruta del festival con el que rockearon generaciones enteras💣 Seguilo en vivo desde las 18 hs por el canal de Youtube de @Quilmes_Cerveza 😎 https://t.co/JpO2kNM9JL",POSITIVE
QT @Mega983: RT @soledadmartinez: Aca LO importante de hoy!! ✊🏻✊🏻 Grande @BebeMusicTW ; ¡El #QuilmesRock vuelve en streaming y solidario! Mas de 50 artistas junto a la #AsociacionConciencia diran presente para el regreso de este clasico. Sera el 9 y 10 de mayo y se podra ver en el canal de @YouTube de @Quilmes_Cerveza.¡Conduce @BebeMusicTW! #LaMusicaPorLaGente ✊ https://t.co/UL2aNxNPqH,POSITIVE
RT @Mega983: ¡El #QuilmesRock vuelve en streaming y solidario! Mas de 50 artistas junto a la #AsociacionConciencia diran presente para el regreso de este clasico. Sera el 9 y 10 de mayo y se podra ver en el canal de @YouTube de @Quilmes_Cerveza.¡Conduce @BebeMusicTW! #LaMusicaPorLaGente ✊ https://t.co/UL2aNxNPqH,POSITIVE
¡El #QuilmesRock vuelve en streaming y solidario! Mas de 50 artistas junto a la #AsociacionConciencia diran presente para el regreso de este clasico. Sera el 9 y 10 de mayo y se podra ver en el canal de @YouTube de @Quilmes_Cerveza.¡Conduce @BebeMusicTW! #LaMusicaPorLaGente ✊ https://t.co/UL2aNxNPqH,POSITIVE
"Vuelve el #QuilmesRock: mas de 50 artistas unidos con un fin solidario 🔥 Este sabado 9 y domingo 10 de mayo, disfruta del festival con el que rockearon generaciones enteras💣 Seguilo en vivo desde las 18 hs por el canal de Youtube de @Quilmes_Cerveza 😎 https://t.co/JpO2kNM9JL",POSITIVE
RT @Mega983: ¡El #QuilmesRock vuelve en streaming y solidario! Mas de 50 artistas junto a la #AsociacionConciencia diran presente el 9 y 10 de mayo y se podra ver en el canal de @YouTube de @Quilmes_Cerveza. ¡Conduce @BebeMusicTW! #LaMusicaPorLaGente #QuilmesRock20 https://t.co/8r7wY4Xq3V,POSITIVE
¡El #QuilmesRock vuelve en streaming y solidario! Mas de 50 artistas junto a la #AsociacionConciencia diran presente el 9 y 10 de mayo y se podra ver en el canal de @YouTube de @Quilmes_Cerveza. ¡Conduce @BebeMusicTW! #LaMusicaPorLaGente #QuilmesRock20 https://t.co/8r7wY4Xq3V,POSITIVE
¡Vuelve el #QuilmesRock! Mas de 50 bandas se unen junto a Asociacion Conciencia para recaudar fondos para ayudar a las familias argentinas y a la musica a pasar este momento tan dificil. Miralo en vivo por nuestro canal de YouTube este 9 y 10 de mayo a las 18:00 hs.,POSITIVE
QT @ErucaSativa: RT @lulabertoldi: No se suspende por mal tiempo! 😂 ; Este finde sigue la musica desde casa!!! @Quilmes_Cerveza https://t.co/dh1cNhem1w,POSITIVE
"QT @Quilmes_Cerveza: Hola, nos vemos el 9 y 10 de mayo 🤟🏽 ; Vuelve el #QuilmesRock! Mas de 50 bandas se unen con la Asociacion Conciencia para recaudar fondos para ayudar a las familias de Argentina y a la musica a pasar este momento tan dificil. Miralo en vivo por nuestro canal de YouTube este 9 y 10 de mayo a las 18:00 hs.",NEUTRAL
"El 9 y 10 de mayo llega... Quilmes Rock 20, La musica por la gente #quilmesrock20 @Quilmes_Cerveza ¡Nos vemos ahi! 📍Miralo por el canal de Quilmes en Youtube, desde las 18hs. https://t.co/lcrniAmAnR 🙌🏼 Para mas informacion sobre las donaciones: https://t.co/yd7NyPtegl https://t.co/nrl9Vm5tyB",NEUTRAL
Vuelve el #QuilmesRock! Mas de 50 bandas se unen con la Asociacion Conciencia para recaudar fondos para ayudar a las familias de Argentina y a la musica a pasar este momento tan dificil. Miralo en vivo por nuestro canal de YouTube este 9 y 10 de mayo a las 18:00 hs.,NEUTRAL
El regreso del #QuilmesRock sera en formato streaming y solidario. Sabado 9 y domingo 10 desde las 18 con @MarilinaBrtoldi @ciroylospersas @laspelotasweb @LOSCALIGARIS @ErucaSativa @ZoeGotusso @santicelli @juaninga @RayosLaser @LosMentidores @valdesmusica https://t.co/3kFOhkflVN,NEUTRAL
RT @carlos_joseph: El #QuilmesRock vuelve en streaming y solidario. Mas de 50 artistas junto a la #AsociacionConciencia diran presente el 9 y 10 de mayo en el canal de @YouTube de @Quilmes_Cerveza. Conduce @BebeMusicTW. Informo @Mega983 #LaMusicaPorLaGente https://t.co/XhZEZyD4qn,NEUTRAL
