Texto	Sentiment
"RT @Belgrano: ? Nos sumamos a #FútbolPorLaGente con @Quilmes_Cerveza donando grandes premios para ayudar a la Cruz Roja Argentina. ?? ¡Comprando tu rifa solidaria, participás por indumentaria de #Belgrano! Más info ?? https://t.co/vPjYQwGQxG https://t.co/G8GDktIxPu"	POSITIVE
QT @Infomedia24hrs: RT @majogm: Esta sí que no nos la vimos venir. Camiones militares para cercar una villa en Quilmes. Mamita. ; #URGENTE ???? #QUILMES - #CORONAVIRUS Llegan a pedido de la intendente Mayra Mendoza fuerzas militares para blindar a las 5.000 personas que viven en la Villa Azul - 53 POSITIVOS - A partir de ahora nadie sale ni entra a esa zona ?? https://t.co/6EVKCWtS5P	POSITIVE
"QT @RiverPlate: ¡Muchas gracias! ??? ; Nos sumamos a #FútbolPorLaGente de la mano de @Quilmes_Cerveza donando la campera de Hernán Díaz campeón 97 y muchos premios más. Entrá a https://t.co/5QYMzRigJZ, conseguí tu rifa y ayudá. https://t.co/JbSA64YQOj"	POSITIVE
RT @BocaJrsOficial: Nos unimos a @Quilmes_Cerveza para hacer #FútbolPorLaGente. ¡Llevate la casaca de Battaglia y muchos premios más! Entrá a https://t.co/1c6z9fFEq7 y comprá tu rifa para ayudar a la Cruz Roja Argentina. https://t.co/v6tBBQuSmr	POSITIVE
"RT @SanLorenzo: ???? #SanLorenzo se suma a #FútbolPorLaGente para colaborar con la @CruzRojaArg ?? Si querés ganarte los cortos que donó Pipi Romagnoli, entrá a https://t.co/fHSmT5z6N4 y participá. ?? ¡Hay muchos más premios! @Quilmes_Cerveza https://t.co/1iIKGVaKv8"	POSITIVE
QT @CANOBoficial: ¡Muchas gracias! ????? ; Fútbol por la gente ?? Junto a @Quilmes_Cerveza nos sumamos a ayudar a la @CruzRojaArg. https://t.co/TFYIZbqoPB	POSITIVE
"RT @Quilmes_Cerveza: Quilmes y el fútbol se unieron para ayudar a la Cruz Roja Argentina. Entrá a https://t.co/hFXUCojic0, elegí tu club y la rifa por la que querés participar. #FútbolPorLaGente https://t.co/a0v0NySn5c"	POSITIVE
"RT @Quilmes_Cerveza: Quilmes y el fútbol se unieron para ayudar a la Cruz Roja Argentina. Entrá a https://t.co/hFXUCojic0, elegí tu club y la rifa por la que querés participar. #FútbolPorLaGente https://t.co/a0v0NySn5c"	POSITIVE
"El presidente @alferdez visitará hoy el sur del Gran Buenos, junto a @Kicillofok, con quien recorrerá Almirante Brown, donde se levantó un hospital modular para alojar a pacientes de coronavirus, y Quilmes para conocer una fábrica de barbijos. https://t.co/DFegRTA2Qf"	NEUTRAL
El #RockArgentino en #Streaming https://t.co/JbhzV26JAP #QuilmesRock2020 #PopArtMusic #Música #GustavoSantaolalla #Vicentico #SodaStereo #CharlyGarcía https://t.co/b7SIy6AX36	NEUTRAL
"HOY VIERNES 8 DE MAYO Se confirmaron dos nuevos casos de #Covid19 en #Berazategui: una vecina de 52 años que, según los estudios preliminares, contrajo la enfermedad por contacto estrecho, al ser personal de salud de una clínica de Quilmes."	NEUTRAL
"RT @alegandulfo: Hoy junto a @mayrasmendoza, @ceciliasoler_ y @VickyTesoriero recorrimos la EP Nº27 de Quilmes Oeste, una de las 57 escuelas de esta primera etapa de obras de refacción en establecimientos educativos en el marco del programa #EscuelasALaObra de @BAProvincia #SomosQuilmes https://t.co/KtCHm3DDJ9"	NEUTRAL
"Vuelve el #QuilmesRock en su versión online este 9 y 10 de mayo. Contará con la presencia de más de 50 artistas y bandas icónicas tocando en vivo con un gran fin solidario, en alianza con #AsociaciónConciencia @Quilmes_Cerveza https://t.co/4AUoEwGfMM https://t.co/srp6TXHPwW"	NEUTRAL
"QT @VilMetalOficial: Una buena ; Vuelve el Quilmes Rock en una edición virtual y solidaria, https://t.co/HgSXMRYHAt"	POSITIVE
Es la noticia del año en términos de negocio cafeteril: es el primer lanzamiento de la alianza mundial entre #Starbucks y #Nestlé.	NEUTRAL
#Actualidad ?| La nueva conducción policial de Quilmes prepara una estrategia para combatir a los motochorros	NEUTRAL
"RT @jjosemussi: Lamentablemente debo informar q otro vecino de #Berazategui falleció de #Coronavirus. Tenía 62 años y era médico en una clínica de Quilmes. Según investigaciones preliminares, se contagió x contacto estrecho entre personal de salud. Estaba internado en un sanatorio de esa ciudad."	NEUTRAL
"Hacen un cacerolazo contra una liberación masiva de asesinos y violadores que jamás estuvo en los planes de nadie. Se crean sus propios molinos de viento y salen a combatirlos. Sin la poesía del ingenioso hidalgo, por cierto."	NEUTRAL
"Lamentablemente debo informar q otro vecino de #Berazategui falleció de #Coronavirus. Tenía 62 años y era médico en una clínica de Quilmes. Según investigaciones preliminares, se contagió x contacto estrecho entre personal de salud. Estaba internado en un sanatorio de esa ciudad."	NEUTRAL
"RT @janobombero2: Cuarentena en viña del mar? Altura carozzi, quedamos para llegar al control que esta en la cuca, camino internacional, micro sol del pacifico ruta con con / quintero, llena total ???? @sitiodelsuceso @INFORMADORCHILE @AlertaNoticiasV @radio_festival @24HorasTVN @meganoticiasc https://t.co/zjWmrrGIXt"	NEUTRAL
"RT @janobombero2: Cuarentena en viña del mar? Altura carozzi, quedamos para llegar al control que esta en la cuca, camino internacional, micro sol del pacifico ruta con con / quintero, llena total ???? @sitiodelsuceso @INFORMADORCHILE @AlertaNoticiasV @radio_festival @24HorasTVN @meganoticiasc https://t.co/zjWmrrGIXt"	NEUTRAL
"Empresas Carozzi pagará US$ 20,8 millones por activos de Unilever en el negocio de helados https://t.co/bDAAfQEsX1"	NEUTRAL
"Empresas Carozzi adquiere las marcas de helados Bresler y Melevi de Unilever por US$ 20,8 millones https://t.co/5eByxQ15Qt https://t.co/r4HAvyw7LA"	NEUTRAL
Carozzi suscribe contrato marco con Unilever para adquirir activos del negocio de helados https://t.co/xDjiroGv1J	NEUTRAL
La multinacional chilena Carozzi ya tiene una posible fecha en la que concretaría la compra de la marca de helados Bresler. https://t.co/xdB7E8JT73	NEUTRAL
"RT @FerFevasi: Cordón sanitario tiene fila desde la cuca pasando carozzi planta reñaca, tome sus precauciones y levantese más temprano (????) camino internacional, viña del mar @sitiodelsuceso cuarentena https://t.co/bBCvUjrKNI"	NEUTRAL
Carozzi busca entrar al negocio de los helados y firma acuerdo para comprar Bresler a Unilever https://t.co/DCsYLfX8U1 https://t.co/VNiAdAnZ1m	NEUTRAL
?? @pulso_tw | Empresas Carozzi anuncia adquisición de Bresler y entra al negocio de los helados https://t.co/6N4KHhZpfi https://t.co/a2K70VtUDH	NEUTRAL
RT @EQuilpue: ?? Importante ?? Se reportan diferentes accesos al sector norte de Quilpue inundados como el paso nivel del Centro ( Carozzi ) badel pawell y belloto Norte para q tomen precaución y buscar vias alternativas. @FcoProvidel @raul_eq @juan_munoz89 https://t.co/cYgcc72yMz	NEUTRAL
"QT @adnradiochile: RT @inviernista_: Fabiola Campillai estaba fuera de su casa porque tenía que ir a tomar un bus de acercamiento de Carozzi, que es parte de… ; Presidente de la CPC sobre lesiones oculares reportadas durante el estallido social: Si estos chiquillos se hubieran quedado en su casa, probablemente no habríamos tenido que lamentar ninguno de estos hechos https://t.co/cUhPn7X7xe https://t.co/qF8SPGORkQ"	NEUTRAL
"QT @adnradiochile: RT @inviernista_: Fabiola Campillai estaba fuera de su casa porque tenía que ir a tomar un bus de acercamiento de Carozzi, que es parte de… ; Presidente de la CPC sobre lesiones oculares reportadas durante el estallido social: Si estos chiquillos se hubieran quedado en su casa, probablemente no habríamos tenido que lamentar ninguno de estos hechos https://t.co/cUhPn7X7xe https://t.co/qF8SPGORkQ"	NEUTRAL
El Décimo Sexto Juzgado Civil de Santiago acogió la demanda de competencia desleal presentada por Carozzi contra la utilización de la frase publicitaria “8 de cada 10 gatos prefieren Whiskas. https://t.co/mMKzNIR5tG #Whiskas #demanda #Gatos	NEGATIVE
"Carozzi interpuso dicho recurso contra la empresa argumentando competencia desleal, por la frase 8 de cada 10 gatos prefieren Whiskas. https://t.co/4A7TCyykM6"	NEGATIVE
?? @pulso_tw | Juzgado Civil de Santiago acoge demanda de Carozzi contra Masterfoods por competencias desleal por uso de la frase “8 de cada 10 gatos prefiere Whiskas” https://t.co/6FFmj8eh1q https://t.co/1QBT5ngAFu	NEGATIVE
?? @pulso_tw | Juzgado Civil de Santiago acoge demanda de Carozzi contra Masterfoods por competencias desleal por uso de la frase “8 de cada 10 gatos prefiere Whiskas” https://t.co/6FFmj8vSq0 https://t.co/7dy08C1GPC	NEGATIVE
¡Ah! El link. En caso que les haya gustado. Falabella: https://t.co/tPaevbcRmF Carozzi Líder: https://t.co/S05Xdlvwqr pulentín #HistoriasRata	NEGATIVE
Abren sumario contra empresas Carozzi por no cumplir distancias mínimas para evitar contagios de Covid-19 https://t.co/PgqFm3cSti https://t.co/4NAqohclxt	NEGATIVE
Abren sumario contra empresas Carozzi por no cumplir distancias mínimas para evitar contagios de Covid-19 https://t.co/zNBBYZHuSu	NEGATIVE
OTRA MÁS DE #CAROZZI EN EL #MAULE: BOTABA DESECHOS FRENTE A GRANJA ECOLÓGICA SIN TENER PERMISOS https://t.co/MwJgJ77WU5	NEGATIVE
Carozzi y Derco apoyan iniciativa de atención primaria móvil en campamentos impulsada por Fundación Techo https://t.co/pYXV1ZjIwZ https://t.co/dHHWMID6bL	POSITIVE
"RT @CamaraCChC: El pdte. de CChC, el director de @TECHOChile y representantes de Derco y Carozzi participaron de un operativo de salud en el campamento Millantu de Puente Alto, donde viven 1.200 familias vulnerables. Conoce más detalles ?https://t.co/ldhUlEV7vY #SiemprePorChile https://t.co/2IBJIKer95"	POSITIVE
La defensa de Carozzi a sus tradicionales calugas Suny https://t.co/249mXgC9i3 https://t.co/VXPZlzIQwx	POSITIVE
"QT @leoquinteros: En ese caso lo caro es la ensuciá ; Oye tanto que hablan de sus aspiradoras robot que me puse a mirar. Encontré que son bien carozzi. Pero lo bueno es que me acordé que tengo un amigo al que le puedo decir el aspiradora robot, if you know what I mean."	NEUTRAL
"Una rata nos contó que hay varios libros Springer gratis por el covid-19. También dice que son carozzi. No sabemos hasta cuando están disponibles, pero de seguro a más de alguien le servirá. Si pilla uno chori, nos cuenta! ? https://t.co/boZyvJNW1N"	NEUTRAL
El Maule: Denuncian nueva práctica antisindical de empresa Carozzi en planta Lontué https://t.co/BsgvjcEy45 https://t.co/N7sscwB457	NEGATIVE
El Maule: Denuncian nueva práctica antisindical de empresa Carozzi en planta Lontué https://t.co/RQNjpUZTUw	NEGATIVE
QT @DFinanciero: ???????????? ; Carozzi busca entrar al negocio de los helados y firma acuerdo para comprar Bresler a Unilever https://t.co/DCsYLfX8U1 https://t.co/VNiAdAnZ1m	NEUTRAL
RT @DFinanciero: Carozzi busca entrar al negocio de los helados y firma acuerdo para comprar Bresler a Unilever https://t.co/DCsYLfX8U1 https://t.co/VNiAdAnZ1m	NEUTRAL
Quedé helado! Carozzi adquiere a Unilever los activos de Bresler en Chile y se queda con la licencia para operar la marca. https://t.co/etiVur3PEE	NEUTRAL
@CristobalYessen Por ahí va o a Carozzi	NEUTRAL
"RT @RadioRecabarren: #SindicatosEnAcción | Autoritarismo de la empresa frente al Proceso de Negociación Colectiva de la Federación Nacional de Sindicatos Holding Heineken-CCU. Rodrigo Oyarzún, Luis Mundaca, Evaristo Reyes y Ronald Mazuela. Conduce: Sandra Guerra ??EN VIVO: https://t.co/fpqMs2er08"	NEGATIVE
RT @sebaeyzaguirre7: 180 colombianos dejan de acampar en la calle con frío y hambre y vuelan emocionados a s patria. Una empresa chilena les pagó el vuelo. Buen gesto de la empresa CCU. A no para; Se me olvidó q en el MANUAL NO se le puede reconocer nada bueno a un empresario. Discúlpenme . Sorry	POSITIVE
"CCU se puso en contacto con cancillería y con sus socios del país vecino, Central Cervecera de Colombia (dependiente de Postobón) para armar el plan que se concretó hoy. Lee más acá. https://t.co/33uXMc3k4j"	NEUTRAL
. @revistacapital La trastienda del vuelo coordinado entre CCU y Postobón https://t.co/XYKF3YsrW5 https://t.co/DLRW1gnvQR	NEUTRAL
"Gracias al apoyo financiero de Central Cervecera de Colombia ,CCU Chile y las cancillerías de ambos países, se logró la repatriación de 180 colombianos que estaban acampando,con temperaturas muy bajas,en las afueras del Consulado en Santiago. https://t.co/9MWdw1ObHn"	POSITIVE
"RT @_felipecofre: 180 ciudadanos colombianos parten hoy en un vuelo humanitario rumbo a su país. Algunospernoctaron casi 2 meses afuera de su sede diplomática. El avión, financiado por CCU, parte a las 10 desde el aeropuerto en Pudahuel. #CooperativaEnCasa https://t.co/jLB29msQJ3"	POSITIVE
CCU y Postobón disponen vuelo humanitario para repatriar a ciudadanos chilenos y colombianos https://t.co/lyKFBGKpFg https://t.co/DwJqnsyCcP	POSITIVE
"RT @ccu_federacion: Chile Trabajador. Cerca de 800 trabajadores estamos negociando colectivamente con la empresa CCU q hace parte del Grupo Luksic, el más poderoso del país. Hasta ahora sólo hemos recibido rechazos a nuestras demandas. Pero no olvidamos quién produce la riqueza y hace la historia. https://t.co/fBucSIkl5i"	NEGATIVE
"RT @ccu_federacion: Chile. Sindicatos CCU en proceso de Negociación Colectiva: Cero reajuste salarial, sólo autoritarismo @aluksicc https://t.co/3u46YFrEFG"	NEGATIVE
"QT @ccu_federacion: Apoyamos a las y los trabajadores de @ccu_federacion en su negociación colectiva. ¡Fuerza compañer@s! ??? ; Chile. En negociaciones con CCU d grupo Luksic, en vez d reajuste, las gerencias nos dicen a los sindicatos q debemos estar agradecidos d trabajar en la CCU, y d q no nos apliquen la Ley d Protección al Empleo. Frente a la codicia, sigue la lucha. https://t.co/3u46YFrEFG"	NEGATIVE
"RT @Barbara_figue: Mientras algunos besan la mano de los empresarios por donar, en las negociaciones muestran su verdadera cara. Olvidan que tienen plata para esas campañas, por la pega que hacen (en plena pandemia) los mismos trabajadores. Quién debe dar las gracias?. Fuerza @ccu_federacion ? ; Chile. En negociaciones con CCU d grupo Luksic, en vez d reajuste, las gerencias nos dicen a los sindicatos q debemos estar agradecidos d trabajar en la CCU, y d q no nos apliquen la Ley d Protección al Empleo. Frente a la codicia, sigue la lucha. https://t.co/3u46YFrEFG"	NEGATIVE
"RT @ccu_federacion: Chile Trabajador. Cerca de 800 trabajadores estamos negociando colectivamente con la empresa CCU q hace parte del Grupo Luksic, el más poderoso del país. Hasta ahora sólo hemos recibido rechazos a nuestras demandas. Pero no olvidamos quién produce la riqueza y hace la historia. https://t.co/fBucSIkl5i"	NEGATIVE
"QT @ccu_federacion: Mientras algunos besan la mano de los empresarios por donar, en las negociaciones muestran su verdadera cara. Olvidan que tienen plata para esas campañas, por la pega que hacen (en plena pandemia) los mismos trabajadores. Quién debe dar las gracias?. Fuerza @ccu_federacion ? ; Chile. En negociaciones con CCU d grupo Luksic, en vez d reajuste, las gerencias nos dicen a los sindicatos q debemos estar agradecidos d trabajar en la CCU, y d q no nos apliquen la Ley d Protección al Empleo. Frente a la codicia, sigue la lucha. https://t.co/3u46YFrEFG"	NEGATIVE
"Continúan Privilegiando la economía de Las Grandes Empresas por sobre las vidas de las personas en Chile. Sino los Mall Plaza estarían cerrados Los sodimac estarían cerrados La CCU o COCA COLA estaría cerrada, y así muchas más. Falabella, Ripley, Paris estarían cerrados."	NEGATIVE
"RT @JoviNomas: 5 años de cárcel para la señora que vende pan o ensalada para subsistir, Luksic puede abrir CCU y tener brotes de Covid19, si quiere sanitiza, si quere cierra y si fallece alguno de sus empleados contrata a otro y sigue funcionando su empresa. Esto es Chile y debe cambiar."	NEGATIVE
"RT @JoviNomas: 5 años de cárcel para la señora que vende pan o ensalada para subsistir, Luksic puede abrir CCU y tener brotes de Covid19, si quiere sanitiza, si quere cierra y si fallece alguno de sus empleados contrata a otro y sigue funcionando su empresa. Esto es Chile y debe cambiar."	NEGATIVE
CCU lanza campaña Yo invito para apoyar a bares y restaurantes https://t.co/2iQ9opCiz1 https://t.co/pmFwtrwP3G	POSITIVE
LO MÁS LEÍDO | ¿CCU con sus propios bares o restaurantes? https://t.co/hluAbpC8P1 https://t.co/C81FgTHVwL	NEUTRAL
CCU donó 11 mil litros de alcohol para superficies en la Región de Coquimbo https://t.co/nITjXZKVfP	POSITIVE
Ganancias de Quiñenco caen 29% en el primer trimestre por declive en resultados de Hapag-Lloyd y CCU https://t.co/TiXxrQoWNc https://t.co/90dsidM5Xr	NEUTRAL
Ganancias de Quiñenco caen 29% en el primer trimestre por declive en resultados de Hapag-Lloyd y CCU https://t.co/5aaH4Pp0PS https://t.co/KYyWq9s0ru	NEUTRAL
"?? @pulso_tw | Ganancias de Quiñenco caen 29,4% durante primer trimestre por menor desempeño de CCU y CSAV https://t.co/1VoxqndCsp https://t.co/XZaonXhtwH"	NEUTRAL
Ganancias de Quiñenco caen 29% en el primer trimestre por declive en resultados de Hapag-Lloyd y CCU https://t.co/piGDiDu6i4 https://t.co/y9jXCgl7An	NEUTRAL
"?? @pulso_tw | Ganancias de Quiñenco caen 29,4% durante primer trimestre por menor desempeño de CCU y CSAV https://t.co/1VoxqmW1AR https://t.co/Xzn5rpi2uT"	NEUTRAL
??#Ruta5Sur km 558 Direcc Norte Sector Cuesta Esperanza. Desbarrancamiento de Camión CCU. https://t.co/kr3vvKKza3	NEUTRAL
RT @ccu_federacion: Chile lucha. Por fin el gob de turno hace lo correcto y decreta cuarentena total en el Gran Stgo. Pero no permitiremos que una medida sanitariamente correcta sea aprovechada por los empleadores para aumentar el abuso contra el pueblo trabajador: Pdte Federación CCU.	NEGATIVE
"RT @ccu_federacion: Cuarentena total en el Gran Santiago es la medida que demandamos por su eficiencia sanitaria y humanidad. Pero que ello no signifique manga ancha para que los empleadores despidan, recorten salarios o dañen aún más los intereses de las y los trabajadores: Pdte Federación CCU"	NEGATIVE
"RT @ccu_federacion: Cuarentena total, excelente medida sanitaria que exigimos desde hace tiempo. Pero cuarentena total con puesto de trabajo y salario garantizado por el Estado: Pdte Federación CCU, Rodrigo Oyaryún."	POSITIVE
